S000033703	CDS					YNL205C		14	258577	258155	C		2005-11-07	1996-07-31	
S000005148	ORF	Verified	YNL204C	SPS18	SPX18	chromosome 14	L000002042	14	259277	258375	C		2005-11-07	1996-07-31	Protein of unknown function, contains a putative zinc-binding domain; expressed during sporulation
S000030383	CDS					YNL204C		14	259277	258375	C		2005-11-07	1996-07-31	
S000005146	ORF	Verified	YNL202W	SPS19	SPX19	chromosome 14	L000002043	14	259578	260456	W		2006-05-10	1996-07-31|2006-05-10	Peroxisomal 2,4-dienoyl-CoA reductase, auxiliary enzyme of fatty acid beta-oxidation; homodimeric enzyme required for growth and sporulation on petroselineate medium; expression induced during late sporulation and in the presence of oleate
S000030188	CDS					YNL202W		14	259578	260456	W		2006-05-10	1996-07-31|2006-05-10	
S000005147	ORF	Dubious	YNL203C			chromosome 14		14	260050	259439	C		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000030248	CDS					YNL203C		14	260050	259439	C		2005-11-07	1996-07-31	
S000005145	ORF	Verified	YNL201C	PSY2		chromosome 14		14	263203	260627	C		2005-11-07	1996-07-31	Putative subunit of an evolutionarily conserved protein phosphatase complex containing the catalytic subunit Pph3p and the regulatory subunit Psy4p; required for cisplatin and oxaliplatin resistance; localizes to nucleus
S000030016	CDS					YNL201C		14	263203	260627	C		2005-11-07	1996-07-31	
S000005144	ORF	Uncharacterized	YNL200C			chromosome 14		14	264453	263713	C		2005-11-07	1996-07-31	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
S000037373	CDS					YNL200C		14	264453	263713	C		2005-11-07	1996-07-31	
S000005143	ORF	Verified	YNL199C	GCR2		chromosome 14	L000000691	14	266530	264926	C		2005-11-07	1996-07-31	Transcriptional activator of genes involved in glycolysis; interacts and functions with the DNA-binding protein Gcr1p
S000032854	CDS					YNL199C		14	266530	264926	C		2005-11-07	1996-07-31	
S000005142	ORF	Dubious	YNL198C			chromosome 14		14	266816	266514	C		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data
S000032762	CDS					YNL198C		14	266816	266514	C		2005-11-07	1996-07-31	
S000005141	ORF	Verified	YNL197C	WHI3		chromosome 14	L000002486	14	269593	267608	C		2005-11-07	1996-07-31	RNA binding protein that sequesters CLN3 mRNA in cytoplasmic foci; cytoplasmic retention factor for Cdc28p and associated cyclins; regulates cell fate and dose-dependently regulates the critical cell size required for passage through Start
S000032683	CDS					YNL197C		14	269593	267608	C		2005-11-07	1996-07-31	
S000005140	ORF	Uncharacterized	YNL196C	SLZ1		chromosome 14	L000004192	14	271171	270275	C		2005-11-07	1996-07-31	Sporulation-specific protein with a leucine zipper motif
S000032589	CDS					YNL196C		14	271171	270275	C		2005-11-07	1996-07-31	
S000005139	ORF	Uncharacterized	YNL195C			chromosome 14		14	272308	271523	C		2005-11-07	2004-02-18|1996-07-31	Putative protein of unknown function; shares a promoter with YNL194C; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
S000031608	CDS					YNL195C		14	272308	271523	C		2005-11-07	2004-02-18|1996-07-31	
S000005138	ORF	Verified	YNL194C			chromosome 14		14	273615	272710	C		2005-11-07	1996-07-31	Integral membrane protein localized to eisosomes; sporulation and plasma membrane sphingolipid content are altered in mutants; has homologs SUR7 and FMP45; GFP-fusion protein is induced in response to the DNA-damaging agent MMS
S000031471	CDS					YNL194C		14	273615	272710	C		2005-11-07	1996-07-31	
S000005137	ORF	Uncharacterized	YNL193W			chromosome 14		14	274368	276044	W		2005-11-07	1996-07-31	Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis
S000031402	CDS					YNL193W		14	274368	276044	W		2005-11-07	1996-07-31	
S000005136	ORF	Verified	YNL192W	CHS1	USA4	chromosome 14	L000000329	14	276502	279897	W		2005-11-07	1996-07-31	Chitin synthase I, requires activation from zymogenic form in order to catalyze the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for repairing the chitin septum during cytokinesis; transcription activated by mating factor
S000030484	CDS					YNL192W		14	276502	279897	W		2005-11-07	1996-07-31	
S000077376	ARS		ARS1414		ARSXIV-280	chromosome 14		14	279880	280112			2006-09-07	2004-10-18|2006-09-07	ARS activated in mid-S phase
S000005135	ORF	Verified	YNL191W	DUG3		chromosome 14		14	280432	281505	W		2005-11-07	1996-07-31	Probable glutamine amidotransferase, forms a complex with Dug1p and Dug2p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p)
S000030357	CDS					YNL191W		14	280432	281505	W		2005-11-07	1996-07-31	
S000005134	ORF	Uncharacterized	YNL190W			chromosome 14		14	282395	283009	W		2005-11-07	1996-07-31	Cell wall protein of unknown function; proposed role as a hydrophilin induced by osmotic stress; contains a putative GPI-attachment site
S000030164	CDS					YNL190W		14	282395	283009	W		2005-11-07	1996-07-31	
S000005133	ORF	Verified	YNL189W	SRP1	SCM1|KAP60	chromosome 14	L000002755|L000002780	14	284260	285888	W		2005-11-07	1996-07-31	Karyopherin alpha homolog, forms a dimer with karyopherin beta Kap95p to mediate import of nuclear proteins, binds the nuclear localization signal of the substrate during import; may also play a role in regulation of protein degradation
S000036720	CDS					YNL189W		14	284260	285888	W		2005-11-07	1996-07-31	
S000005132	ORF	Verified	YNL188W	KAR1		chromosome 14	L000000886	14	286308	287609	W	-208	2005-11-07	1996-07-31	Essential protein involved in karyogamy during mating and in spindle pole body duplication during mitosis, localizes to the half-bridge of the spindle pole body, interacts with Spc72p during karyogamy, also interacts with Cdc31p
S000036621	CDS					YNL188W		14	286308	287609	W		2005-11-07	1996-07-31	
S000005131	ORF	Uncharacterized	YNL187W			chromosome 14		14	287995	289068	W		2005-11-07	1996-07-31	Putative protein of unknown function; contains a consensus nuclear export signal (NES) sequence similar to the consensus sequence recognized by Crm1p; may interact with or be fuctionally redundant with Prp40p
S000036547	CDS					YNL187W		14	287995	289068	W		2005-11-07	1996-07-31	
S000005130	ORF	Verified	YNL186W	UBP10	DOT4	chromosome 14	L000004391|L000004588	14	289499	291877	W		2005-11-07	1996-07-31	Ubiquitin-specific protease that deubiquitinates ubiquitin-protein moieties; may regulate silencing by acting on Sir4p; involved in posttranscriptionally regulating Gap1p and possibly other transporters; primarily located in the nucleus
S000035619	CDS					YNL186W		14	289499	291877	W		2005-11-07	1996-07-31	
S000005129	ORF	Verified	YNL185C	MRPL19		chromosome 14		14	292670	292194	C		2005-11-07	1996-07-31	Mitochondrial ribosomal protein of the large subunit
S000035486	CDS					YNL185C		14	292670	292194	C		2005-11-07	1996-07-31	
S000005128	ORF	Dubious	YNL184C			chromosome 14		14	292884	292558	C		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data
S000035350	CDS					YNL184C		14	292884	292558	C		2005-11-07	1996-07-31	
S000005127	ORF	Verified	YNL183C	NPR1		chromosome 14	L000001273	14	295510	293138	C		2005-11-07	1996-07-31	Protein kinase that stabilizes several plasma membrane amino acid transporters by antagonizing their ubiquitin-mediated degradation
S000034359	CDS					YNL183C		14	295510	293138	C		2005-11-07	1996-07-31	
S000005126	ORF	Verified	YNL182C	IPI3		chromosome 14		14	297628	295961	C		2005-11-07	1996-07-31	Essential component of the Rix1 complex (Rix1p, Ipi1p, Ipi3p) that is required for processing of ITS2 sequences from 35S pre-rRNA; highly conserved and contains WD40 motifs; Rix1 complex associates with Mdn1p in pre-60S ribosomal particles
S000034229	CDS					YNL182C		14	297628	295961	C		2005-11-07	1996-07-31	
S000005125	ORF	Uncharacterized	YNL181W			chromosome 14		14	298336	299559	W		2005-11-07	1996-07-31	Putative oxidoreductase; required for cell viability
S000034164	CDS					YNL181W		14	298336	299559	W		2005-11-07	1996-07-31	
S000005124	ORF	Verified	YNL180C	RHO5		chromosome 14	L000004798	14	300650	299655	C		2005-11-07	1998-11-10|1996-07-31	Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity
S000033264	CDS					YNL180C		14	300650	299655	C		2005-11-07	1998-11-10|1996-07-31	
S000005123	ORF	Dubious	YNL179C		SRF6	chromosome 14		14	301104	300667	C		2005-11-07	1996-07-31	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species; deletion in cyr1 mutant results in loss of stress resistance
S000034571	CDS					YNL179C		14	301104	300667	C		2005-11-07	1996-07-31	
S000005122	ORF	Verified	YNL178W	RPS3	SUF14	chromosome 14	L000002161|L000001749	14	302681	303403	W	-125	2005-11-07	1996-07-31	Protein component of the small (40S) ribosomal subunit, has apurinic/apyrimidinic (AP) endonuclease activity; essential for viability; has similarity to E. coli S3 and rat S3 ribosomal proteins
S000034489	CDS					YNL178W		14	302681	303403	W		2005-11-07	1996-07-31	
S000005121	ORF	Verified	YNL177C	MRPL22		chromosome 14		14	304616	303687	C		2005-11-07	1996-07-31	Mitochondrial ribosomal protein of the large subunit
S000032401	CDS					YNL177C		14	304616	303687	C		2005-11-07	1996-07-31	
S000005120	ORF	Uncharacterized	YNL176C			chromosome 14		14	306981	305071	C		2005-11-07	1996-07-31	Cell cycle-regulated gene of unknown function, promoter bound by Fkh2p
S000032321	CDS					YNL176C		14	306981	305071	C		2005-11-07	1996-07-31	
S000005118	ORF	Dubious	YNL174W			chromosome 14		14	308075	308647	W		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene NOP13/YNL175C
S000031277	CDS					YNL174W		14	308075	308647	W		2005-11-07	1996-07-31	
S000005119	ORF	Verified	YNL175C	NOP13		chromosome 14		14	308613	307402	C		2005-11-07	1996-07-31	Protein of unknown function, localizes to the nucleolus and nucleoplasm; contains an RNA recognition motif (RRM) and has similarity to Nop12p, which is required for processing of pre-18S rRNA
S000032207	CDS					YNL175C		14	308613	307402	C		2005-11-07	1996-07-31	
S000005117	ORF	Verified	YNL173C	MDG1		chromosome 14	L000001044	14	310058	308958	C		2005-11-07	1996-07-31	Plasma membrane protein involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations
S000031079	CDS					YNL173C		14	310058	308958	C		2005-11-07	1996-07-31	
S000005116	ORF	Verified	YNL172W	APC1		chromosome 14	L000004053	14	310637	315883	W		2005-11-07	1996-07-31	Largest subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition
S000031033	CDS					YNL172W		14	310637	315883	W		2005-11-07	1996-07-31	
S000005114	ORF	Dubious	YNL170W			chromosome 14		14	315979	316374	W		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000029916	CDS					YNL170W		14	315979	316374	W		2005-11-07	1996-07-31	
S000005115	ORF	Dubious	YNL171C			chromosome 14		14	315998	315630	C		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000029970	CDS					YNL171C		14	315998	315630	C		2005-11-07	1996-07-31	
S000005113	ORF	Verified	YNL169C	PSD1		chromosome 14	L000001518	14	317672	316170	C		2005-11-07	1996-07-31	Phosphatidylserine decarboxylase of the mitochondrial inner membrane, converts phosphatidylserine to phosphatidylethanolamine
S000030171	CDS					YNL169C		14	317672	316170	C		2005-11-07	1996-07-31	
S000005112	ORF	Uncharacterized	YNL168C			chromosome 14		14	318810	318031	C		2005-11-07	1996-07-31	Putative protein of unknown function; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
S000036435	CDS					YNL168C		14	318810	318031	C		2005-11-07	1996-07-31	
S000005111	ORF	Verified	YNL167C	SKO1	ACR1	chromosome 14	L000001909	14	321360	319417	C	-110	2005-11-07	1996-07-31	Basic leucine zipper (bZIP) transcription factor of the ATF/CREB family, forms a complex with Tup1p and Ssn6p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses
S000036358	CDS					YNL167C		14	321360	319417	C		2005-11-07	1996-07-31	
S000118385	ARS		ARS1415		ARSXIV-322	chromosome 14		14	321922	322214			2006-08-30	2006-08-30	Autonomously Replicating Sequence
S000005110	ORF	Verified	YNL166C	BNI5		chromosome 14		14	323566	322220	C		2005-11-07	1996-07-31	Protein involved in organization of septins at the mother-bud neck, may interact directly with the Cdc11p septin, localizes to bud neck in a septin-dependent manner
S000036259	CDS					YNL166C		14	323566	322220	C		2005-11-07	1996-07-31	
S000005109	ORF	Uncharacterized	YNL165W			chromosome 14		14	323833	325053	W		2005-11-07	1996-07-31	Putative protein of unknown function; YNL165W is not an essential gene
S000036209	CDS					YNL165W		14	323833	325053	W		2005-11-07	1996-07-31	
S000005108	ORF	Verified	YNL164C	IBD2		chromosome 14		14	326321	325266	C		2005-11-07	1996-07-31	Component of the BUB2-dependent spindle checkpoint pathway, interacts with Bfa1p and functions upstream of Bub2p and Bfa1p
S000035227	CDS					YNL164C		14	326321	325266	C		2005-11-07	1996-07-31	
S000005107	ORF	Verified	YNL163C	RIA1	EFL1	chromosome 14		14	330074	326742	C		2005-11-07	1996-07-31	Cytoplasmic GTPase involved in biogenesis of the 60S ribosome; has similarity to translation elongation factor 2 (Eft1p and Eft2p)
S000035069	CDS					YNL163C		14	330074	326742	C		2005-11-07	1996-07-31	
S000007624	ORF	Uncharacterized	YNL162W-A			chromosome 14		14	330330	330548	W		2005-11-07	2001-02-26	Putative protein of unknown function; identified by homology
S000037222	CDS					YNL162W-A		14	330330	330548	W		2005-11-07	2001-02-26	
S000005106	ORF	Verified	YNL162W	RPL42A		chromosome 14	L000001731	14	331323	332155	W		2005-11-07	1999-11-17|1996-07-31	Protein component of the large (60S) ribosomal subunit, identical to Rpl42Bp and has similarity to rat L44 ribosomal protein
S000034972	CDS					YNL162W		14	331323	331326	W		2005-11-07	1996-07-31	
S000034973	CDS					YNL162W		14	331839	332155	W		2005-11-07	1999-11-17|1996-07-31	
S000034974	intron					YNL162W		14	331327	331838	W		2005-11-07	1999-11-17|1996-07-31	
S000005105	ORF	Verified	YNL161W	CBK1		chromosome 14	L000004609	14	332598	334868	W		2005-11-07	1996-07-31	Serine/threonine protein kinase that regulates cell morphogenesis pathways; involved in cell wall biosynthesis, apical growth, proper mating projection morphology, bipolar bud site selection in diploid cells, and cell separation
S000034836	CDS					YNL161W		14	332598	334868	W		2005-11-07	1996-07-31	
S000005104	ORF	Verified	YNL160W	YGP1		chromosome 14	L000002509	14	336546	337610	W		2005-11-07	1996-07-31	Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; has similarity to Sps100p
S000033927	CDS					YNL160W		14	336546	337610	W		2005-11-07	1996-07-31	
S000005103	ORF	Verified	YNL159C	ASI2		chromosome 14		14	339348	338479	C		2005-11-07	1996-07-31	Integral inner nuclear membrane protein that acts with Asi1p and Asi3p to ensure the fidelity of SPS-sensor signalling by maintaining the dormant repressed state of gene expression in the absence of inducing signals
S000035302	CDS					YNL159C		14	339348	338479	C		2005-11-07	1996-07-31	
S000005102	ORF	Verified	YNL158W	PGA1		chromosome 14		14	339613	340209	W		2005-11-07	1996-07-31	Essential component of GPI-mannosyltransferase II, responsible for second mannose addition to GPI precursors as a partner of Gpi18p; required for maturation of Gas1p and Pho8p; has synthetic genetic interations with secretory pathway genes
S000034371	CDS					YNL158W		14	339613	340209	W		2005-11-07	1996-07-31	
S000005101	ORF	Uncharacterized	YNL157W			chromosome 14		14	340353	340859	W		2005-11-07	1996-07-31	Hypothetical protein
S000034306	CDS					YNL157W		14	340353	340859	W		2005-11-07	1996-07-31	
S000005100	ORF	Verified	YNL156C	NSG2		chromosome 14		14	341969	341070	C		2005-11-07	1996-07-31	Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins
S000034171	CDS					YNL156C		14	341969	341070	C		2005-11-07	1996-07-31	
S000005099	ORF	Uncharacterized	YNL155W			chromosome 14		14	342517	343341	W		2005-11-07	1996-07-31	Putative protein of unknown function, contains DHHC domain, also predicted to have thiol-disulfide oxidoreductase active site
S000034106	CDS					YNL155W		14	342517	343341	W		2005-11-07	1996-07-31	
S000005098	ORF	Verified	YNL154C	YCK2		chromosome 14	L000002501	14	345277	343637	C		2005-11-07	1996-07-31	Palmitoylated, plasma membrane-bound casein kinase I isoform; shares redundant functions with Yck1p in morphogenesis, proper septin assembly, endocytic trafficking; provides an essential function overlapping with that of Yck1p
S000032102	CDS					YNL154C		14	345277	343637	C		2005-11-07	1996-07-31	
S000005097	ORF	Verified	YNL153C	GIM3	PFD4	chromosome 14	L000004369	14	346059	345670	C		2005-11-07	1996-07-31	Subunit of the heterohexameric cochaperone prefoldin complex which binds specifically to cytosolic chaperonin and transfers target proteins to it
S000031948	CDS					YNL153C		14	346059	345670	C		2005-11-07	1996-07-31	
S000005096	ORF	Verified	YNL152W	INN1		chromosome 14		14	346314	347543	W		2005-11-07	1996-07-31	Essential protein that associates with the contractile actomyosin ring, required for ingression of the plasma membrane into the bud neck during cytokinesis; C2 domain, a membrane targeting module, is required for function
S000031853	CDS					YNL152W		14	346314	347543	W		2005-11-07	1996-07-31	
S000005095	ORF	Verified	YNL151C	RPC31	RPC8|ACP2	chromosome 14	L000001688	14	348522	347767	C	-237	2005-11-07	1996-07-31	RNA polymerase III subunit C31; contains HMG-like C-terminal domain
S000030811	CDS					YNL151C		14	348522	347767	C		2005-11-07	1996-07-31	
S000005094	ORF	Dubious	YNL150W			chromosome 14		14	349252	349659	W		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; extensive overlap with PGA2/YNL149C, an uncharacterized gene with a proposed role in protein trafficking
S000030782	CDS					YNL150W		14	349252	349659	W		2005-11-07	1996-07-31	
S000005093	ORF	Verified	YNL149C	PGA2		chromosome 14		14	349757	349368	C		2005-11-07	1996-07-31	Essential protein required for maturation of Gas1p and Pho8p; involved in protein trafficking; GFP-fusion protein localizes to the ER and YFP-fusion protein to the nuclear envelope-ER network; null mutants have a cell separation defect
S000031137	CDS					YNL149C		14	349757	349368	C		2005-11-07	1996-07-31	
S000005092	ORF	Verified	YNL148C	ALF1		chromosome 14	L000003527	14	350672	349908	C		2005-11-07	1996-07-31	Alpha-tubulin folding protein, similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance
S000031037	CDS					YNL148C		14	350672	349908	C		2005-11-07	1996-07-31	
S000005091	ORF	Verified	YNL147W	LSM7		chromosome 14	L000004686	14	350941	351384	W		2005-11-07	1996-07-31|2007-09-06	Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA
S000031001	CDS					YNL147W		14	350941	350958	W		2005-11-07	1996-07-31	
S000031002	CDS					YNL147W		14	351055	351384	W		2007-09-06	1996-07-31|2007-09-06	
S000031003	intron					YNL147W		14	350959	351054	W		2007-09-06	1996-07-31|2007-09-06	
S000028851	ORF	Uncharacterized	YNL146C-A			chromosome 14		14	351581	351387	C		2005-11-07	2003-07-29	Putative protein of unknown function
S000034564	CDS					YNL146C-A		14	351581	351387	C		2005-11-07	2003-07-29	
S000005090	ORF	Uncharacterized	YNL146W			chromosome 14		14	351716	352018	W		2005-11-07	1996-07-31	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNL146W is not an essential gene
S000030919	CDS					YNL146W		14	351716	352018	W		2005-11-07	1996-07-31	
S000005089	ORF	Verified	YNL145W	MFA2		chromosome 14	L000001097	14	352415	352531	W	-107.4	2005-11-07	1996-07-31	Mating pheromone a-factor, made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA1
S000029912	CDS					YNL145W		14	352415	352531	W		2005-11-07	1996-07-31	
S000028702	ORF	Dubious	YNL144W-A			chromosome 14		14	353062	353145	W		2005-11-07	2003-07-29	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized gene YNL144C
S000032635	CDS					YNL144W-A		14	353062	353145	W		2005-11-07	2003-07-29	
S000005088	ORF	Uncharacterized	YNL144C			chromosome 14		14	355043	352821	C		2005-11-07	1996-07-31	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YNL144C is not an essential gene
S000037844	CDS					YNL144C		14	355043	352821	C		2005-11-07	1996-07-31	
S000005087	ORF	Dubious	YNL143C			chromosome 14		14	357187	356795	C		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data
S000036002	CDS					YNL143C		14	357187	356795	C		2005-11-07	1996-07-31	
S000005086	ORF	Verified	YNL142W	MEP2		chromosome 14	L000002583	14	357454	358953	W		2005-11-07	1996-07-31	Ammonium permease involved in regulation of pseudohyphal growth; belongs to a ubiquitous family of cytoplasmic membrane proteins that transport only ammonium (NH4+); expression is under the nitrogen catabolite repression regulation
S000035924	CDS					YNL142W		14	357454	358953	W		2005-11-07	1996-07-31	
S000005085	ORF	Verified	YNL141W	AAH1		chromosome 14	L000004289	14	359597	360640	W		2005-11-07	1996-07-31	Adenine deaminase (adenine aminohydrolase), converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome
S000035807	CDS					YNL141W		14	359597	360640	W		2005-11-07	1996-07-31	
S000005084	ORF	Dubious	YNL140C			chromosome 14		14	361487	360918	C		2005-11-07	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene RLR1/YNL139C
S000034768	CDS					YNL140C		14	361487	360918	C		2005-11-07	1996-07-31	
S000005083	ORF	Verified	YNL139C	THO2	RLR1|LDB5|ZRG13	chromosome 14	L000002589	14	365718	360925	C		2005-11-07	1996-07-31	Subunit of the THO complex, which is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids
S000036082	CDS					YNL139C		14	365718	360925	C		2005-11-07	1996-07-31	
S000028509	ORF	Verified	YNL138W-A	YSF3	RCP10	chromosome 14		14	366034	366413	W		2005-11-07	2003-07-29	Component of the U2 snRNP, associated with the SF3b complex; conserved in Ashbya gossypii
S000030223	CDS					YNL138W-A		14	366034	366036	W		2005-11-07	2003-07-29	
S000030224	CDS					YNL138W-A		14	366159	366413	W		2005-11-07	2003-07-29	
S000030225	intron					YNL138W-A		14	366037	366158	W		2005-11-07	2003-07-29	
S000005082	ORF	Verified	YNL138W	SRV2	CAP	chromosome 14	L000002068	14	366742	368322	W	-101	2005-11-07	1996-07-31	CAP (cyclase-associated protein) subunit of adenylyl cyclase complex; N-terminus binds adenylyl cyclase and facilitates activation by RAS; C-terminus binds ADP-actin monomers, facilitating regulation of actin dynamics and cell morphogenesis
S000036041	CDS					YNL138W		14	366742	368322	W		2005-11-07	1996-07-31	
S000005081	ORF	Verified	YNL137C	NAM9	MNA6	chromosome 14	L000001231	14	370056	368596	C		2005-11-07	1996-07-31	Mitochondrial ribosomal component of the small subunit
S000035090	CDS					YNL137C		14	370056	368596	C		2005-11-07	1996-07-31	
S000005080	ORF	Verified	YNL136W	EAF7		chromosome 14		14	370369	371646	W		2005-11-07	1996-07-31	Subunit of the NuA4 histone acetyltransferase complex, which acetylates the N-terminal tails of histones H4 and H2A
S000035041	CDS					YNL136W		14	370369	371646	W		2005-11-07	1996-07-31	
S000005079	ORF	Verified	YNL135C	FPR1	RBP1|FKB1	chromosome 14	L000000623	14	372227	371883	C	-105	2005-11-07	1996-07-31	Peptidyl-prolyl cis-trans isomerase (PPIase), binds to the drugs FK506 and rapamycin; also binds to the nonhistone chromatin binding protein Hmo1p and may regulate its assembly or function
S000034848	CDS					YNL135C		14	372227	371883	C		2005-11-07	1996-07-31	
S000005078	ORF	Uncharacterized	YNL134C			chromosome 14		14	373582	372452	C		2005-11-07	1996-07-31	Putative protein of unknown function with similarity to dehydrogenases from other model organisms; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced by the DNA-damaging agent MMS
S000033976	CDS					YNL134C		14	373582	372452	C		2005-11-07	1996-07-31	
S000005077	ORF	Verified	YNL133C	FYV6		chromosome 14		14	374693	374172	C		2005-11-07	1996-07-31	Protein of unknown function, required for survival upon exposure to K1 killer toxin; proposed to regulate double-strand break repair via non-homologous end-joining
S000033840	CDS					YNL133C		14	374693	374172	C		2005-11-07	1996-07-31	
S000006569	tRNA		tF(GAA)N			chromosome 14	L000003689	14	374870	374960	W		2005-11-07	2000-05-19	tRNA-Phe
S000035429	intron					tF(GAA)N		14	374907	374924	W		2005-11-07	2000-05-19	
S000035427	noncoding_exon					tF(GAA)N		14	374870	374906	W		2005-11-07	2000-05-19	
S000035428	noncoding_exon					tF(GAA)N		14	374925	374960	W		2005-11-07	2000-05-19	
S000005076	ORF	Verified	YNL132W	KRE33		chromosome 14		14	375322	378492	W		2005-11-07	1996-07-31	Essential protein of unknown function; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance
S000033781	CDS					YNL132W		14	375322	378492	W		2005-11-07	1996-07-31	
S000005075	ORF	Verified	YNL131W	TOM22	MOM22|MAS22|MAS17	chromosome 14	L000002582	14	378768	379226	W		2005-11-07	1996-07-31	Component of the TOM (translocase of outer membrane) complex responsible for initial import of mitochondrially directed proteins; acts as a receptor for precursor proteins and mediates interaction between the TOM and TIM complexes
S000033651	CDS					YNL131W		14	378768	379226	W		2005-11-07	1996-07-31	
S000005074	ORF	Verified	YNL130C	CPT1		chromosome 14	L000000404	14	380832	379559	C		2005-11-07	2004-02-03|1996-07-31	Cholinephosphotransferase, required for phosphatidylcholine biosynthesis and for inositol-dependent regulation of EPT1 transcription
S000030245	CDS					YNL130C		14	380690	379559	C		2005-11-07	1996-07-31	
S000030243	CDS					YNL130C		14	380832	380783	C		2005-11-07	2004-02-03|1996-07-31	
S000030246	intron					YNL130C		14	380782	380691	C		2005-11-07	2004-02-03|1996-07-31	
S000028579	ORF	Uncharacterized	YNL130C-A			chromosome 14		14	381392	381246	C		2005-11-07	2003-07-29	Putative protein of unknown function
S000031313	CDS					YNL130C-A		14	381392	381246	C		2005-11-07	2003-07-29	
S000005073	ORF	Verified	YNL129W	NRK1		chromosome 14	S000029011|S000029327	14	381481	382203	W		2005-11-07	1996-07-31	Nicotinamide riboside kinase, catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis
S000031557	CDS					YNL129W		14	381481	382203	W		2005-11-07	1996-07-31	
S000005072	ORF	Verified	YNL128W	TEP1		chromosome 14	L000003922	14	382360	383664	W		2005-11-07	1996-07-31	Homolog of human tumor suppressor gene PTEN/MMAC1/TEP1 that has lipid phosphatase activity and is linked to the phosphatidylinositol signaling pathway; plays a role in normal sporulation
S000030721	CDS					YNL128W		14	382360	383664	W		2005-11-07	1996-07-31	
S000005071	ORF	Verified	YNL127W	FAR11		chromosome 14		14	383988	386849	W		2005-11-07	1996-07-31	Protein involved in G1 cell cycle arrest in response to pheromone, in a pathway different from the Far1p-dependent pathway; interacts with Far3p, Far7p, Far8p, Far9p, and Far10p
